source,target,mapping
/ad4.drain_l.buis_l,/ad5.Een leiding met doorlatende wanden bestemd voor het op peil houden van het grondwater. Kan ook beschouwd worden als een soort drainagevoorziening..TYPESPEC,/drainagebuis
