source,target,mapping
/ad4.veerverbinding_p.kunstwerk_p,/ad5.Geregelde verbinding per vaartuig bestemd voor (on)bepaald hoofdverkeersgebruik. Plaats om met een veerpont het water over te steken..NENBEHEEROBJECT,/Recreatieve gebieden
