source,target,mapping
/ad4.ondersteunendWegdeel_v.FUNCTIE,/ad5.verharding_v.bgt_functie,/hm
/ad4.ondersteunendWegdeel_v.FUNCTIE,/ad5.verharding_v.bgt_functie,/hm
/ad4.ondersteunendWegdeel_v.FUNCTIE,/ad5.verharding_v.bgt_functie,/hm
/ad4.ondersteunendWegdeel_v.FUNCTIE,/ad5.verharding_v.bgt_functie,/hm
/ad4.wegdeel_v.FUNCTIE,/ad5.verharding_v.bgt_functie,/hm
/ad4.wegdeel_v.FUNCTIE,/ad5.verharding_v.bgt_functie,/hm
/ad4.wegdeel_v.FUNCTIE,/ad5.verharding_v.bgt_functie,/hm
/ad4.wegdeel_v.FUNCTIE,/ad5.verharding_v.bgt_functie,/hm
/ad4.onbegroeidTerreindeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.onbegroeidTerreindeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.onbegroeidTerreindeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.onbegroeidTerreindeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.ondersteunendWegdeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.ondersteunendWegdeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.ondersteunendWegdeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.ondersteunendWegdeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.wegdeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.wegdeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.wegdeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.wegdeel_v.FYSIEKVOORKOMEN,/ad5.verharding_v.bgt_fysiek_voorkomen,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bgt_objecttype,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bgt_objecttype,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bgt_objecttype,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bgt_objecttype,/hm
/ad4.wegvak_v.x,/ad5.verharding_v.bgt_objecttype,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bgt_opmerking,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bgt_opmerking,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bgt_opmerking,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bor_functie,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bor_functie,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bor_functie,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bor_functie,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bor_fysiekvoorkomen,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bor_fysiekvoorkomen,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bor_fysiekvoorkomen,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.bor_fysiekvoorkomen,/hm
/ad4.ondersteunendWegdeel_v.JAARAANLEG,/ad5.verharding_v.bouwjaar,/hm
/ad4.wegdeel_v.JAARAANLEG,/ad5.verharding_v.bouwjaar,/hm
/ad4.onbegroeidTerreindeel_v.BREEDTE,/ad5.verharding_v.breedte,/hm
/ad4.onbegroeidTerreindeel_v.BREEDTE,/ad5.verharding_v.breedte,/hm
/ad4.onbegroeidTerreindeel_v.BREEDTE,/ad5.verharding_v.breedte,/hm
/ad4.ondersteunendWegdeel_v.BREEDTE,/ad5.verharding_v.breedte,/hm
/ad4.ondersteunendWegdeel_v.BREEDTE,/ad5.verharding_v.breedte,/hm
/ad4.ondersteunendWegdeel_v.BREEDTE,/ad5.verharding_v.breedte,/hm
/ad4.ondersteunendWegdeel_v.BREEDTE,/ad5.verharding_v.breedte,/hm
/ad4.wegdeel_v.BREEDTE,/ad5.verharding_v.breedte,/hm
/ad4.wegdeel_v.BREEDTE,/ad5.verharding_v.breedte,/hm
/ad4.wegdeel_v.BREEDTE,/ad5.verharding_v.breedte,/hm
/ad4.wegdeel_v.BREEDTE,/ad5.verharding_v.breedte,/hm
/ad4.ondersteunendWegdeel_v.BRONHOUDER,/ad5.verharding_v.bronhouder,/hm
/ad4.ondersteunendWegdeel_v.BRONHOUDER,/ad5.verharding_v.bronhouder,/hm
/ad4.ondersteunendWegdeel_v.BRONHOUDER,/ad5.verharding_v.bronhouder,/hm
