source,target,mapping
/ad4.wegdeel_v.x,/ad5.verharding_v.in_onderzoek,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/Elementenverharding
/ad4.ondersteunendWegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.jaar_maatregel,/Elementenverharding
/ad4.wegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.kleur,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/Elementenverharding
/ad4.ondersteunendWegdeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/Elementenverharding
/ad4.wegdeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/Elementenverharding
/ad4.ondersteunendWegdeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/Elementenverharding
/ad4.wegdeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.legverband,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.LENGTE_VLAK,/ad5.verharding_v.lengte,/Elementenverharding
/ad4.ondersteunendWegdeel_v.LENGTE_VLAK,/ad5.verharding_v.lengte,/Elementenverharding
/ad4.wegdeel_v.LENGTE_VLAK,/ad5.verharding_v.lengte,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.leverancier,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.lv_publicatiedatum,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.maximale_valhoogte,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.modaliteit,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.OBJECTBEGINTIJD,/ad5.verharding_v.objectbegintijd,/Elementenverharding
/ad4.ondersteunendWegdeel_v.OBJECTBEGINTIJD,/ad5.verharding_v.objectbegintijd,/Elementenverharding
/ad4.wegdeel_v.OBJECTBEGINTIJD,/ad5.verharding_v.objectbegintijd,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.OBJECTEINDTIJD,/ad5.verharding_v.objecteindtijd,/Elementenverharding
/ad4.ondersteunendWegdeel_v.OBJECTEINDTIJD,/ad5.verharding_v.objecteindtijd,/Elementenverharding
/ad4.wegdeel_v.OBJECTEINDTIJD,/ad5.verharding_v.objecteindtijd,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.objectnaam,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.OMTREK,/ad5.verharding_v.omtrek,/Elementenverharding
/ad4.ondersteunendWegdeel_v.OMTREK,/ad5.verharding_v.omtrek,/Elementenverharding
/ad4.wegdeel_v.OMTREK,/ad5.verharding_v.omtrek,/Elementenverharding
/ad4.ondersteunendWegdeel_v.ONDERHOUDER,/ad5.verharding_v.onderhouder,/Elementenverharding
/ad4.wegdeel_v.ONDERHOUDER,/ad5.verharding_v.onderhouder,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.onderhoudsfrequentie,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.OPTALUD,/ad5.verharding_v.op talud,/Elementenverharding
/ad4.ondersteunendWegdeel_v.OPTALUD,/ad5.verharding_v.op talud,/Elementenverharding
/ad4.wegdeel_v.OPTALUD,/ad5.verharding_v.op talud,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.openbare_ruimtenaam,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.OPMERKING,/ad5.verharding_v.opmerking,/Elementenverharding
/ad4.ondersteunendWegdeel_v.OPMERKING,/ad5.verharding_v.opmerking,/Elementenverharding
/ad4.wegdeel_v.OPMERKING,/ad5.verharding_v.opmerking,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.OPPERVLAKTE,/ad5.verharding_v.oppervlakte,/Elementenverharding
/ad4.ondersteunendWegdeel_v.OPPERVLAKTE,/ad5.verharding_v.oppervlakte,/Elementenverharding
/ad4.wegdeel_v.OPPERVLAKTE,/ad5.verharding_v.oppervlakte,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.postcode,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.RELATIEVEHOOGTELIGGING,/ad5.verharding_v.relatieve_hoogteligging,/Elementenverharding
/ad4.ondersteunendWegdeel_v.RELATIEVEHOOGTELIGGING,/ad5.verharding_v.relatieve_hoogteligging,/Elementenverharding
/ad4.wegdeel_v.RELATIEVEHOOGTELIGGING,/ad5.verharding_v.relatieve_hoogteligging,/Elementenverharding
/ad4.ondersteunendWegdeel_v.SITUERING,/ad5.verharding_v.situering,/Elementenverharding
/ad4.wegdeel_v.SITUERING,/ad5.verharding_v.situering,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.stadsdeel_of_kern,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.status,/Elementenverharding
/ad4.ondersteunendWegdeel_v.VERHARDING,/ad5.verharding_v.sub-type,/Elementenverharding
/ad4.wegdeel_v.VERHARDING,/ad5.verharding_v.sub-type,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.taludsteilte,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.tijdstip_registratie,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.toelichting_gemengde_bestrating,/Elementenverharding
/ad4.ondersteunendWegdeel_v.TRAJECT,/ad5.verharding_v.traject,/Elementenverharding
/ad4.wegdeel_v.TRAJECT,/ad5.verharding_v.traject,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.tweede_beheerder,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.tweede_eigenaar,/Elementenverharding
/ad4.ondersteunendWegdeel_v.VERHARDING,/ad5.verharding_v.type,/Elementenverharding
/ad4.wegdeel_v.VERHARDING,/ad5.verharding_v.type,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.type_bewerking,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.WEGTYPE,/ad5.verharding_v.type_conservering,/Elementenverharding
/ad4.ondersteunendWegdeel_v.WEGTYPE,/ad5.verharding_v.type_conservering,/Elementenverharding
