source,target,mapping
/ad4.poller_p.paalDraagconstructie_p,/ad5.Paal die door een elektrische of hydraulische aandrijving uit een wegdek omhoog wordt gestuurd en die dient om het autoverkeer te reguleren..BGTPLUSTYPE,/niet-bgt:poller
