source,target,mapping
/ad4.wegdeel_v.x,/ad5.verharding_v.objectnaam,/Betonverharding
/ad4.onbegroeidTerreindeel_v.OMTREK,/ad5.verharding_v.omtrek,/Betonverharding
/ad4.ondersteunendWegdeel_v.OMTREK,/ad5.verharding_v.omtrek,/Betonverharding
/ad4.wegdeel_v.OMTREK,/ad5.verharding_v.omtrek,/Betonverharding
/ad4.ondersteunendWegdeel_v.ONDERHOUDER,/ad5.verharding_v.onderhouder,/Betonverharding
/ad4.wegdeel_v.ONDERHOUDER,/ad5.verharding_v.onderhouder,/Betonverharding
/ad4.onbegroeidTerreindeel_v.OPTALUD,/ad5.verharding_v.op talud,/Betonverharding
/ad4.ondersteunendWegdeel_v.OPTALUD,/ad5.verharding_v.op talud,/Betonverharding
/ad4.wegdeel_v.OPTALUD,/ad5.verharding_v.op talud,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.openbare_ruimtenaam,/Betonverharding
/ad4.onbegroeidTerreindeel_v.OPMERKING,/ad5.verharding_v.opmerking,/Betonverharding
/ad4.ondersteunendWegdeel_v.OPMERKING,/ad5.verharding_v.opmerking,/Betonverharding
/ad4.wegdeel_v.OPMERKING,/ad5.verharding_v.opmerking,/Betonverharding
/ad4.onbegroeidTerreindeel_v.OPPERVLAKTE,/ad5.verharding_v.oppervlakte,/Betonverharding
/ad4.ondersteunendWegdeel_v.OPPERVLAKTE,/ad5.verharding_v.oppervlakte,/Betonverharding
/ad4.wegdeel_v.OPPERVLAKTE,/ad5.verharding_v.oppervlakte,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.postcode,/Betonverharding
/ad4.ondersteunendWegdeel_v.RELATIEVEHOOGTELIGGING,/ad5.verharding_v.relatieve_hoogteligging,/Betonverharding
/ad4.wegdeel_v.RELATIEVEHOOGTELIGGING,/ad5.verharding_v.relatieve_hoogteligging,/Betonverharding
/ad4.ondersteunendWegdeel_v.SITUERING,/ad5.verharding_v.situering,/Betonverharding
/ad4.wegdeel_v.SITUERING,/ad5.verharding_v.situering,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.soort voeg,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.stadsdeel_of_kern,/Betonverharding
/ad4.ondersteunendWegdeel_v.STATUS,/ad5.verharding_v.status,/Betonverharding
/ad4.wegdeel_v.STATUS,/ad5.verharding_v.status,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.taludsteilte,/Betonverharding
/ad4.ondersteunendWegdeel_v.TIJDSTIPREGISTRATIE,/ad5.verharding_v.tijdstip_registratie,/Betonverharding
/ad4.wegdeel_v.TIJDSTIPREGISTRATIE,/ad5.verharding_v.tijdstip_registratie,/Betonverharding
/ad4.ondersteunendWegdeel_v.TRAJECT,/ad5.verharding_v.traject,/Betonverharding
/ad4.wegdeel_v.TRAJECT,/ad5.verharding_v.traject,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.tweede_beheerder,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.tweede_eigenaar,/Betonverharding
/ad4.ondersteunendWegdeel_v.VERHARDING,/ad5.verharding_v.type,/Betonverharding
/ad4.wegdeel_v.VERHARDING,/ad5.verharding_v.type,/Betonverharding
/ad4.onbegroeidTerreindeel_v.WEGTYPE,/ad5.verharding_v.type_conservering,/Betonverharding
/ad4.ondersteunendWegdeel_v.WEGTYPE,/ad5.verharding_v.type_conservering,/Betonverharding
/ad4.wegdeel_v.WEGTYPE,/ad5.verharding_v.type_conservering,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.type_conservering,/Betonverharding
/ad4.ondersteunendWegdeel_v.VERHARDING,/ad5.verharding_v.type_gedetailleerd,/Betonverharding
/ad4.wegdeel_v.VERHARDING,/ad5.verharding_v.type_gedetailleerd,/Betonverharding
/ad4.onbegroeidTerreindeel_v.WEGINDELING,/ad5.verharding_v.type_rijstrook,/Betonverharding
/ad4.ondersteunendWegdeel_v.WEGINDELING,/ad5.verharding_v.type_rijstrook,/Betonverharding
/ad4.wegdeel_v.WEGINDELING,/ad5.verharding_v.type_rijstrook,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.vegen,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.verhoogde ligging,/Betonverharding
/ad4.onbegroeidTerreindeel_v.VERWERKINGSSTATUS,/ad5.verharding_v.verwerkingsstatus,/Betonverharding
/ad4.ondersteunendWegdeel_v.VERWERKINGSSTATUS,/ad5.verharding_v.verwerkingsstatus,/Betonverharding
/ad4.wegdeel_v.VERWERKINGSSTATUS,/ad5.verharding_v.verwerkingsstatus,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.voeg,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.voegvulling,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.waterschapnaam,/Betonverharding
/ad4.onbegroeidTerreindeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig,/Betonverharding
/ad4.ondersteunendWegdeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig,/Betonverharding
/ad4.wegdeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig,/Betonverharding
/ad4.onbegroeidTerreindeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig_gedetailleerd,/Betonverharding
/ad4.ondersteunendWegdeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig_gedetailleerd,/Betonverharding
/ad4.wegdeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig_gedetailleerd,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.wegnummer,/Betonverharding
/ad4.onbegroeidTerreindeel_v.WEGTYPE,/ad5.verharding_v.wegtype_bestaand,/Betonverharding
/ad4.ondersteunendWegdeel_v.WEGTYPE,/ad5.verharding_v.wegtype_bestaand,/Betonverharding
/ad4.wegdeel_v.WEGTYPE,/ad5.verharding_v.wegtype_bestaand,/Betonverharding
/ad4.onbegroeidTerreindeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/Betonverharding
/ad4.ondersteunendWegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/Betonverharding
/ad4.wegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/Betonverharding
/ad4.onbegroeidTerreindeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/Betonverharding
/ad4.ondersteunendWegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/Betonverharding
/ad4.wegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.wijknaam,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.woonplaatsnaam,/Betonverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.zettingsgevoeligheid,/Betonverharding
