source,target,mapping
/ad4.betonning_p.waterinrichtingselement_p,/ad5.Een systeem van boeien en bakens waarmee in open zee of in een vaarwater ondiepten of de aanwezigheid van gevaarlijke objecten worden aangegeven..TYPESPEC,/Baken
