source,target,mapping
/ad4.reclamebord_p.bordScheepvaart_p,/ad5.Bord waarop rondom of aan één of meer zijden reclame-uitingen kunnen worden (of zijn) geplakt..BGTPLUSTYPE,/niet-bgt:reclamebord
